Time,Tag,Code,Log
1679590594,GNSS,0,"$GNRMC,165634.000,A,2649.110722,N,07549.744761,E,0.00,161.54,230323,,,D,V*0E"
1679590599,GNSS,0,
1679590604,GNSS,0,
1679590609,GNSS,0,"$GNRMC,165650.000,A,2649.115159,N,07549.743991,"
1679590614,GNSS,0,
1679590619,GNSS,0,
1679590624,GNSS,0,
1679590629,GNSS,0,"$GNRMC,165706.000,A,2649.116421,N,07549.745079,E,0.00,153.50,230323,,,D,V*02"
1679590634,GNSS,0,
1679590639,GNSS,0,
1656633607,GNSS,0,"$GNRMC,235942.273,V,,,,,0.00,,,,,N,V*3A"
1656633606,GNSS,0,"$GNRMC,235942.273,V,,,,,0.00,,,,,N,V*3A"
1656633611,GNSS,0,"$GNRMC,235943.272,V,,,,,0.00,,,,,N,V*3A"
1656633616,GNSS,0,"$GNRMC,235944.273,V,,,,,0.00,,,,,N,V*3C"
1656633621,GNSS,0,"$GNRMC,235945.273,V,,,,,0.00,,,,,N,V*3D"
1656633626,GNSS,0,"$GNRMC,235946.272,V,,,,,0.00,,,,,N,V*3F"
1656633631,GNSS,0,"$GNRMC,235947.272,V,,,,,0.00,,,,,N,V*3E"
1679592504,GNSS,0,"$GNRMC,172823.000,A,2649.118901,N,07549.738211,E,3.03,271.00,230323,,,A,V*08"
1679592509,GNSS,0,
1679592514,GNSS,0,"$GNRMC,172824.000,A,2649.117642,N,07549.736927,E,3.30,253.53,230323,,,A,V*0E"
1679592519,GNSS,0,
1679592524,GNSS,0,"$GNRMC,172840.000,A,2649.107364,N,07549.735247,E,0.00,176.82,230323,,,A,V*0A"
1679592529,GNSS,0,
1679592534,GNSS,0,"$GNRMC,172841.000,A,2649.107306,N,07549.735270,E,0.0"
1679592539,GNSS,0,
1679592544,GNSS,0,
1679592549,GNSS,0,"$GNRMC,172857.000,A,2649.087394,N,07549.745759,E,9.97,160.10,230323,,,A,V*0C"
1679592554,GNSS,0,
1679592559,GNSS,0,"$GNRMC,172913.000,A,2649.057437,N,07549.761661,E,7.15,99.55,230323,,,A,V*30"
1679592564,GNSS,0,
1679592569,GNSS,0,
1679592574,GNSS,0,"$GNRMC,172929.000,A,2649.083053,N,07549.834450,E,20.14,64.15,230323,,,A,V*0B"
1679592579,GNSS,0,
1679592584,GNSS,0,"$GNRMC,172930.000,A,2649.085507,N,07549.840196,E,20.73,64.14,230323,,,A,V*0D"
1679592589,GNSS,0,
1679592594,GNSS,0,
1679592599,GNSS,0,"$GNRMC,172946.000,A,2649.120225,N,07549.924158,E,9.15,84.08,230323,,,A,V*3C"
1679592604,GNSS,0,
1679592609,GNSS,0,"$GNRMC,173002.000,A,2"
1679592614,GNSS,0,
1679592619,GNSS,0,
1679592624,GNSS,0,"$GNRMC,173018.000,A,2648.951910,N,07549.951565,E,11.84,186.07,2303"
1679592629,GNSS,0,
1679592634,GNSS,0,
1679592639,GNSS,0,
1679592644,GNSS,0,
1679592649,GNSS,0,
1679592654,GNSS,0,
1679592659,GNSS,0,"$GNRMC,173050.000,A,2648.737314,N,07550.001870,E,20.52,152.45,230323,,,A,V*3F"
1679592664,GNSS,0,
1679592669,GNSS,0,
1679592674,GNSS,0,
1679592679,GNSS,0,"$GNRMC,173106.000,A,2648.727505,N,07550.043207,E,11.71,75.78,230323,,,A,V*0F"
1679592684,GNSS,0,
1679592689,GNSS,0,
1679592694,GNSS,0,"$GNRMC,173122.000,A,2648.753411,N,07550.126741,E,24.84,68.54,230323"
1679592699,GNSS,0,"$GNRMC,173137.000,A,2648.794475,N,07550.250864,E,30.93,70.21,230323,,,D,V*0F"
1679592704,GNSS,0,
1679592709,GNSS,0,
1679592714,GNSS,0,"$GNRMC,173153.000,A,2648.841999,N,07550.398810,E,32.11,70.41,230323,,,D,V*0D"
1679592719,GNSS,0,
1679592724,GNSS,0,
1679592729,GNSS,0,
1679592734,GNSS,0,"$GNRMC,173209.000,A,2648.893657,N,07550.556157,E,36.03,68.79,230323,,,D,V*08"
1679592739,GNSS,0,
1679592744,GNSS,0,"$GNRMC,173210.000,A,2648.897218,N,07550.565884,E,32.86,68.5"
1679592749,GNSS,0,"$GNRMC,173225.000,A,2648.949400,N,07550.705021,E,32.83,67.69,230323,,,D,V*06"
1679592754,GNSS,0,
1679592759,GNSS,0,"$GNRMC,173226.000,A,2648.952852,N,07550.714468,E,33.56,67"
1679592764,GNSS,0,
1679592769,GNSS,0,
1679592774,GNSS,0,"$GNRMC,173242.000,A,2649.012330,N,07550.872630,E,32.80,67.62,230323,,,D,V*04"
1679592779,GNSS,0,
1679592784,GNSS,0,
1679592789,GNSS,0,"$GNRMC,173258.000,A,2649.061290,N,07551.000657,E,12.14,68.37,230323,,,D,V*0D"
1679592794,GNSS,0,
1679592799,GNSS,0,"$GNRMC,173314.000,A,2649.076235,N,0"
1679592804,GNSS,0,
1679592809,GNSS,0,
1679592814,GNSS,0,"$GNRMC,173330.000,A,2649.083941,N,07551.215911,E,27.80,94.35,230323,,,D,V*0"
1679592819,GNSS,0,
1679592824,GNSS,0,
1679592829,GNSS,0,"$GNRMC,173346.000,A,2649.067651,N,07551.350051,E,14.96,93.76,230323,,,D,V*07"
1679592834,GNSS,0,
1679592839,GNSS,0,
1679592844,GNSS,0,"$GNRMC,173402.000,A,2649.146877,N,07551.359759,E,19.93,2.86,230323,,,D,V*31"
1679592849,GNSS,0,
1679592854,GNSS,0,"$GNRMC,173403.000,A,2649.1"
1679592859,GNSS,0,
1679592864,GNSS,0,
1679592869,GNSS,0,"$GNRMC,173419.000,A,2649.267064,N,07551.365791,E,27.32,1.79,230323,,,D,V*3F"
1679592874,GNSS,0,"$GNRMC,173434.000,A,2649.382615,N,07551.373073,E,20.46,1.93,230323,,,D,V*36"
1679592879,GNSS,0,
1679592884,GNSS,0,"$GNRMC,173435.000,A,2649.387545,N,07551.373312,E,16.94,2.22,230323,,,"
1679592889,GNSS,0,
1679592894,GNSS,0,
1679592899,GNSS,0,
1679592904,GNSS,0,"$GNRMC,173451.000,A,2649.341604,N,07551.378148,E,23.83,184.45,230323,,,D,V*35"
1679592909,GNSS,0,
1679592914,GNSS,0,"$GNRMC,173507.000,A,264"
